Inf Agt Nap Amp Prb Tech Mrsa,87641,CPT,,,305.65,305.65,,
Amplified Probe Tech Ea Org,87798,CPT,,,421.58,421.58,,
Culture Tissue Addl Studies,87253,CPT,,,211.95,211.95,,
Culture Fungus Skin,87101,CPT,,,139.79,139.79,,
Antigen Screening,87299,CPT,,,230.15,230.15,,
Culture Anaerobic,87073,CPT,,,147.37,147.37,,
Shiga-Like Toxin,87427,CPT,,,104.74,104.74,,
Cmv Anti Igg,87332,CPT,,,121.53,121.53,,
Antigen Rsv,87420,CPT,,,402.14,402.14,,
Somatostatin,84307,CPT,,,371.31,371.31,,
Western Blot,84181,CPT,,,175.84,175.84,,
"Herpes Simp Virus,Pcr,",87529,CPT,,,501.69,501.69,,
Culture Tb,87116,CPT,,,312.43,312.43,,
C Difficile Amp Probe,87493,CPT,,,328.09,328.09,,
Dilantin Assay,80299,CPT,,,317.47,317.47,,
Assay Vitamin K,84597,CPT,,,272.26,272.26,,
Antiphospholipid Ab,86148,CPT,,,178.86,178.86,,
Cyclic Citrullinatd Peptide Ab,86200,CPT,,,191.86,191.86,,
Occult Blood 1-3 Determ,82272,CPT,,,87.88,87.88,,
Q Fever Ab Coxiella Burnetii,86638,CPT,,,174.11,174.11,,
Lactoferrin Fecal Quant,83631,CPT,,,340.07,340.07,,
Everolimus Level,80169,CPT,,,284.22,284.22,,
Ecg Rhythm Strip 1-3 Lead,93041,CPT,,,190.03,190.03,,
Ekg Tracing Only,93005,CPT,,,457.41,457.41,,
Holter Monitor - Visual,93225,CPT,,,1149.18,1149.18,,
Echo 2-D&M-Mode W/Doppler,93306,CPT,,,3672.51,3672.51,,
Echo 2-D&M-Mode W/O Doppler,93307,CPT,,,2531.3,2531.3,,
Echo 2-D&M-Mode W/Image,93350,CPT,,,3717.1,3717.1,,
Cardiovascular Stress Test,93017,CPT,,,2264.88,2264.88,,
Pacemaker Check Dual Lead,93280,CPT,,,613.4,613.4,,
Tilt Table Eval,93660,CPT,,,4852.61,4852.61,,
Holter Monitor Scan/Interp,93226,CPT,,,1544.4,1544.4,,
2D Echo With Doppler,93321,CPT,,,816.91,816.91,,
Thoracentesis W/O Imaging,32554,CPT,,,3379.38,3379.38,,
Debride Skin <=1St 20 Sq Cm,11042,CPT,,,2929.79,2929.79,,
Debride Skin Ea Addl 20 Sqcm,11045,CPT,,,1580.51,1580.51,,
Debride Muscle<=1St 20 Sq Cm,11043,CPT,,,3637.68,3637.68,,
Debride Muscle Ea Addl 20 Sqm,11046,CPT,,,2009.8,2009.8,,
Debride Bone <=1St 20 Sq Cm,11044,CPT,,,5684.07,5684.07,,
Debride Bone Ea Addl 20 Sqcm,11047,CPT,,,3696.76,3696.76,,
Debride Versajet <=1St 20 Sqcm,97597,CPT,,,666.86,666.86,,
Debride Versajet Ea Add 20Sqcm,97598,CPT,,,602.45,602.45,,
Debride Nails-5 Or Less,11720,CPT,,,510.0,510.0,,
Remove Nail Plate-Single,11730,CPT,,,1090.18,1090.18,,
Remove Nail Plate-Each Addl,11732,CPT,,,1050.13,1050.13,,
Trim Nails Any Number,11719,CPT,,,476.7,476.7,,
Surg Prep Trk/Arm/Leg 1St100Cm,15002,CPT,,,6307.16,6307.16,,
Surg Prep Trk/Arm/Leg Add100Cm,15003,CPT,,,2853.93,2853.93,,
Skinsplt Agrft T/A/L 1St 100Cm,15100,CPT,,,7751.65,7751.65,,
Skinsplt Agrft T/A/L Add 100Cm,15101,CPT,,,2974.0,2974.0,,
Amputation Metatarsal W/Toe,28810,CPT,,,9769.51,9769.51,,
Removal Fb Skin Simple,10120,CPT,,,1996.34,1996.34,,
Tangent Bx Skin Single Lesion,11102,CPT,,,1202.71,1202.71,,
Tangent Bx Skin Ea Addl Lesion,11103,CPT,,,491.36,491.36,,
Punch Bx Skin Single Lesion,11104,CPT,,,1507.67,1507.67,,
Punch Bx Ea Addl Lesion,11105,CPT,,,731.0,731.0,,
Incision Bx Skin Single Lesion,11106,CPT,,,2760.89,2760.89,,
Incision Bx Skin Ea Add Lesion,11107,CPT,,,1800.04,1800.04,,
Correction Hammertoe,28285,CPT,,,7626.91,7626.91,,
Muscle Biopsy Perc Needle,20206,CPT,,,3027.41,3027.41,,
Partial Amputation Of Toe,28825,CPT,,,9580.47,9580.47,,
Incision/Drain Single Abscess,10060,CPT,,,934.45,934.45,,
Bone Marrow Asp W/Biopsy,38221,CPT,,,3681.97,3681.97,,
Chest Tube Insertion,32551,CPT,,,2861.27,2861.27,,
Chem Caut Of Wound Tissue,17250,CPT,,,725.92,725.92,,
Bronchoscopy W/Fb Removal,31635,CPT,,,5358.37,5358.37,,
Bronchoscopy Diagnostic,31622,CPT,,,6597.45,6597.45,,
Bronchoscopy Clear Airways,31645,CPT,,,3860.2,3860.2,,
Thoracentesis Ndl W Imaging,32555,CPT,,,2899.17,2899.17,,
Bronchoscopy W/Biopsy,31625,CPT,,,4988.77,4988.77,,
Revision Trach,31830,CPT,,,9758.36,9758.36,,
Insert Cent Ven Cath Nontunl,36556,CPT,,,4205.91,4205.91,,
Insert Cent Ven Cath Tunneled,36558,CPT,,,9352.09,9352.09,,
Insert Picc Line (No Port),36569,CPT,,,4428.62,4428.62,,
Remove Cent Ven Cath Tunneled,36589,CPT,,,4449.05,4449.05,,
Insert Vena Cava Filter,37191,CPT,,,13502.66,13502.66,,
Declot Vascular Device,36593,CPT,,,1742.2,1742.2,,
Insert Needle Bone Cavity,36680,CPT,,,1151.54,1151.54,,
Pump Refill Maint Spinal/Brain,95990,CPT,,,2213.99,2213.99,,
Insert Pleural Catheter,32550,CPT,,,9337.12,9337.12,,
Replace Cent Ven Cath Tunneled,36581,CPT,,,8440.67,8440.67,,
Repair Cv Access Cath(No Port),36575,CPT,,,10112.27,10112.27,,
Insert Midline Cath (No Port),36410,CPT,,,1670.98,1670.98,,
Insert Hickman Cath,36558,CPT,,,9352.09,9352.09,,
Removal Of Tesio Cath,36589,CPT,,,4449.05,4449.05,,
Removal Of Tesio Cath W/Port,36590,CPT,,,5894.69,5894.69,,
Removal Of Pleural Catheter,32552,CPT,,,3570.28,3570.28,,
Insert Cath Pleura W/O Image,32556,CPT,,,5566.15,5566.15,,
Asp/Inject Major Joint/Bursa,20610,CPT,,,1787.47,1787.47,,
Swan Ganz Catheter Insertion,93503,CPT,,,4216.19,4216.19,,
Penrose Drain Placement,10060,CPT,,,934.45,934.45,,
Biopsy Sft Tiss Pelv/Hip Deep,27041,CPT,,,7288.91,7288.91,,
Ng Tube Plcmt Req Phys/Fluor,43752,CPT,,,1264.29,1264.29,,
Tesio Catheter Insertion,36565,CPT,,,10032.81,10032.81,,
Insert Cath Pleura W/ Imaging,32557,CPT,,,4557.04,4557.04,,
Cystoscopy,52000,CPT,,,8795.99,8795.99,,
Biopsy/Removal Lymph Nodes,38500,CPT,,,9886.0,9886.0,,
Reposition Venous Catheter,36597,CPT,,,3991.26,3991.26,,
Picc Line Insert W Imaging,36573,CPT,,,4256.24,4256.24,,
Remv Implt/Hardware Deep,20680,CPT,,,12073.48,12073.48,,
Colonoscopy W/Biopsy,45380,CPT,,,4125.95,4125.95,,
Remove Tunneled Ip Cath,49422,CPT,,,10408.73,10408.73,,
Insert Permacath,36558,CPT,,,9352.09,9352.09,,
Insert Intraperitoneal Cath,49418,CPT,,,9551.36,9551.36,,
Enteroscopy-Small Bowel Endo,44360,CPT,,,3966.29,3966.29,,
Insert Arterial Line,36620,CPT,,,1414.31,1414.31,,
Insert Quinton Catheter,36558,CPT,,,4205.91,4205.91,,
Peritonl Drain Cath Trnrec/Vgn,49407,CPT,,,5295.7,5295.7,,
Egd W G-Tube Placement(Percut),43246,CPT,,,5718.92,5718.92,,
Abdominal Paracentesis No Imag,49082,CPT,,,2631.46,2631.46,,
Egd W Injection,43236,CPT,,,3619.0,3619.0,,
Liver Biopsy-Needle Percutan,47000,CPT,,,3645.84,3645.84,,
Biopsy Lung Percutan Needle,32408,CPT,,,3389.0,3389.0,,
Biopsy Bone Needle Superficial,20220,CPT,,,3620.84,3620.84,,
Biopsy Bone Needle Deep,20225,CPT,,,5206.34,5206.34,,
Esophagoscopy Flex Biopsy,43202,CPT,,,4076.93,4076.93,,
Place Duod/Jtube Perc W Fluoro,49441,CPT,,,6433.95,6433.95,,
Replace Duod/Jtube Perc Fluoro,49451,CPT,,,1832.67,1832.67,,
Lumbar Puncture Diagnostic,62270,CPT,,,2468.49,2468.49,,
Egd W/Dilation,43245,CPT,,,3230.91,3230.91,,
Tracheostomy,31600,CPT,,,7336.02,7336.02,,
Change Gtube Percut No Imaging,43762,CPT,,,1200.86,1200.86,,
Egd W/Bleeding Control,43255,CPT,,,4489.92,4489.92,,
Sigmoidoscopy W/Biopsy,45331,CPT,,,3743.34,3743.34,,
Replace G/C Tube Perc,49450,CPT,,,2317.64,2317.64,,
Laryngoscopy Diagnostic,31575,CPT,,,391.44,391.44,,
Egd Lesion Ablation,43270,CPT,,,5581.57,5581.57,,
Myringotomy W/Tube Placement,69420,CPT,,,655.85,655.85,,
Cardioversion External,92960,CPT,,,2707.97,2707.97,,
Colonoscopy W/ Decompress,45393,CPT,,,3959.29,3959.29,,
Pleurodesis W/ Agent,32560,CPT,,,2669.14,2669.14,,
Esophagoscopy Flexible Brush,43200,CPT,,,4245.17,4245.17,,
Diagnostic Sigmoidoscopy,45330,CPT,,,3695.31,3695.31,,
Egd W/Biopsy,43239,CPT,,,3797.5,3797.5,,
Egd W/Stent Placement,43266,CPT,,,8177.62,8177.62,,
Colonoscopy - Diagnostic,45378,CPT,,,3803.52,3803.52,,
Egd Diagnostic,43235,CPT,,,3825.93,3825.93,,
Exc Sft Tis Back Les Sc <3Cm,21930,CPT,,,7363.94,7363.94,,
Simple Suture Repair <=2.5Cm,12011,CPT,,,792.8,792.8,,
Bone Marrow Aspiration,38220,CPT,,,7742.57,7742.57,,
Closure Split Wound Simple,12020,CPT,,,6391.61,6391.61,,
Tarsorrhaphy,67875,CPT,,,7308.55,7308.55,,
Renal-Hemodialysis,90935,CPT,,,2587.0,2587.0,,
Therapeutic Apheresis Plasma,36514,CPT,,,5377.11,5377.11,,
Cont Cycling Perit Dialysis,90945,CPT,,,2573.0,2573.0,,
Capd-Cont Amb Peritoneal Dialy,90945,CPT,,,2573.0,2573.0,,
Antibody Ident Each Panel,86870,CPT,,,640.67,640.67,,
Antibody Screen,86850,CPT,,,246.05,246.05,,
Component Pooling,86965,CPT,,,154.02,154.02,,
Coombs Direct,86880,CPT,,,201.77,201.77,,
Coombs Indirect,86885,CPT,,,265.27,265.27,,
Crossmatch Antiglobin,86922,CPT,,,343.27,343.27,,
Ffp Thawing Prep,86927,CPT,,,239.25,239.25,,
Trans-Reaction Investigat,86078,CPT,,,541.45,541.45,,
Rh Phenotyping,86906,CPT,,,253.76,253.76,,
Antigen Type (Rbc),86905,CPT,,,321.81,321.81,,
Reticulocyte Separation,86972,CPT,,,200.1,200.1,,
Rbc Elution,86860,CPT,,,359.13,359.13,,
Rbc Pretreat Diff Red Cell Abs,86978,CPT,,,406.32,406.32,,
Rbc Serum Pretreat Incub Drugs,86975,CPT,,,245.0,245.0,,
Rbc Serum Pretx Incub/Inhibit,86977,CPT,,,289.94,289.94,,
Blood Typing Abo,86900,CPT,,,183.53,183.53,,
Antibody Id/Enzymes,86971,CPT,,,315.31,315.31,,
Antigen Screening (Reagent),86902,CPT,,,309.74,309.74,,
Bld Type Patient Serum,86904,CPT,,,173.49,173.49,,
Hemolysins/Agglut-Incubated,86941,CPT,,,168.95,168.95,,
Rbc Pretx Incubat W/Chemical,86970,CPT,,,183.82,183.82,,
Rbc Serum Pretx Id Dilution,86976,CPT,,,119.36,119.36,,
Irradiation Of Blood,86945,CPT,,,189.61,189.61,,
Zika Testing On Blood Product,87662,CPT,,,384.0,384.0,,
Rh Typing,86901,CPT,,,137.24,137.24,,
Therapeutic Phlebotomy,99195,CPT,,,395.4,395.4,,
Crossmatch Immediate Spin,86920,CPT,,,303.97,303.97,,
Crossmatch Incubation,86921,CPT,,,279.43,279.43,,
Dtt Cell Treatment,86970,CPT,,,183.82,183.82,,
Platelet Antibody Id,86022,CPT,,,524.91,524.91,,
Cold Agglutin Screen,86156,CPT,,,174.94,174.94,,
Cold Agglutin Titer,86157,CPT,,,115.25,115.25,,
"Therapeutic Apheresis, Wbc",36511,CPT,,,4509.5,4509.5,,
"Therapeutic Apheresis, Rbc",36512,CPT,,,4606.15,4606.15,,
Therapeutic Apheresis Plasma,36514,CPT,,,5377.11,5377.11,,
Crossmatch Electronic,86923,CPT,,,314.44,314.44,,
Transfusion Blood/Component,36430,CPT,,,1525.73,1525.73,,
Coombs Indirect Titer,86886,CPT,,,479.53,479.53,,
Autologous Blood Collection,86890,CPT,,,305.4,305.4,,
Hemolysin Agglutin Auto Screen,86940,CPT,,,40.0,40.0,,
Splitting Blood Product Each,86985,CPT,,,281.83,281.83,,
Neutralization,86977,CPT,,,289.94,289.94,,
Eeg Digital Analysis,95957,CPT,,,921.81,921.81,,
Eeg Coma Or Sleep Only,95822,CPT,,,1343.63,1343.63,,
Eeg Cerebral Death Eval,95824,CPT,,,971.45,971.45,,
"Eeg, Awake And Asleep",95819,CPT,,,2068.32,2068.32,,
"Eeg, Awake And Drowsy",95816,CPT,,,1792.48,1792.48,,
Eeg Over 1 Hr,95813,CPT,,,2504.09,2504.09,,
Nrv Cond Studies 1-2 Studies,95907,CPT,,,1162.78,1162.78,,
Nrv Cond Studies 3-4 Studies,95908,CPT,,,1046.92,1046.92,,
Nrv Cond Studies 5-6 Studies,95909,CPT,,,1380.22,1380.22,,
Nrv Cond Studies 7-8 Studies,95910,CPT,,,1810.49,1810.49,,
Nrv Cond Studies 9-10 Studies,95911,CPT,,,2087.6,2087.6,,
Nrv Cond Studies 11-12 Studies,95912,CPT,,,2921.67,2921.67,,
Nrv Cond Studies 13+ Studies,95913,CPT,,,2735.18,2735.18,,
Eeg Monitoring 1 Hr,95812,CPT,,,2003.03,2003.03,,
Eeg W/Video Ea 24Hrs,95714,CPT,,,7104.0,7104.0,,
Somatosens Evok Pot Lwr Limbs,95926,CPT,,,1757.83,1757.83,,
Emg Ea Extrem Comp 5 Or> Musc,95886,CPT,,,460.93,460.93,,
Emg Non-Extrem Musc(S),95887,CPT,,,319.85,319.85,,
Emg 1 Extermity,95860,CPT,,,808.06,808.06,,
Emg 2 Extermity,95861,CPT,,,1084.04,1084.04,,
Emg 3 Extermity,95863,CPT,,,1099.67,1099.67,,
Emg 4 Extermity,95864,CPT,,,2297.46,2297.46,,
Sleep Study Attended,95807,CPT,,,3271.0,3271.0,,
Multiple Sleep Latency,95805,CPT,,,5234.56,5234.56,,
Maint Wakefulness Test(Mvt),95805,CPT,,,5234.56,5234.56,,
Polysomnography,95810,CPT,,,6739.75,6739.75,,
Polysomnography/C-Pap,95811,CPT,,,7427.18,7427.18,,
Sleep Study Unattended,95806,CPT,,,1194.97,1194.97,,
Abdomen Single Ap View,74018,CPT,,,500.58,500.58,,
Fistulogram Dialysis Circuit,36901,CPT,,,7801.67,7801.67,,
Abd Flat & Erect &/Or Decub,74019,CPT,,,623.53,623.53,,
Shoulder 1 View Bilateral,73020,CPT,,,524.6,524.6,,
A-C Joints Bilateral,73050,CPT,,,586.88,586.88,,
Contr Eval Cent Ven Acc Devc,36598,CPT,,,1353.63,1353.63,,
Angio Renal Unilateral Rt,36251,CPT,,,10560.01,10560.01,,
Ankle 2 Views Bilateral,73600,CPT,,,537.73,537.73,,
Ankle 3+ Views Bilateral,73610,CPT,,,625.19,625.19,,
Barium Enema W/Wo Kub,74270,CPT,,,1527.98,1527.98,,
Gastrografin Enema W/Wo Kub,74270,CPT,,,1527.98,1527.98,,
Colon Xray W Single Contrast,74270,CPT,,,9.0,9.0,,
Cervical Sp 2 Or 3 Views,72040,CPT,,,629.72,629.72,,
Chest Special Views,71046,CPT,,,582.55,582.55,,
Chest 2 Views Frontal & Lat,71046,CPT,,,582.55,582.55,,
Chest 2Views W/Apical Lordotic,71047,CPT,,,670.43,670.43,,
Cholangiogram Intraop,74300,CPT,,,1264.62,1264.62,,
Clavicle Bilateral,73000,CPT,,,598.21,598.21,,
Barium Enema Air W/Wo Kub,74280,CPT,,,1969.14,1969.14,,
Cystogram 3+ Views,74430,CPT,,,1366.95,1366.95,,
Gi Tube Placement Rad Guidance,74340,CPT,,,1178.2,1178.2,,
Thoracic Sp 3 Views,72072,CPT,,,898.2,898.2,,
Elbow 2 Views Bilateral,73070,CPT,,,521.68,521.68,,
Elbow 3+ Views Bilateral,73080,CPT,,,671.94,671.94,,
Esophagus,74220,CPT,,,1088.87,1088.87,,
Swallow Function W/Videorad,74230,CPT,,,1147.35,1147.35,,
Facial Bones < 3 Views,70140,CPT,,,569.13,569.13,,
Facial Bones 3+ Views,70150,CPT,,,702.21,702.21,,
Femur 2+ Views Bilateral,73552,CPT,,,565.44,565.44,,
Finger(S) 2+ Views Bilateral,73140,CPT,,,479.34,479.34,,
Abscess Fistula Sinus Tract St,76080,CPT,,,1628.97,1628.97,,
Fluoroscopy 1Hr Or Less,76000,CPT,,,1105.17,1105.17,,
Foot 2 Views Bilateral,73620,CPT,,,517.94,517.94,,
Foot 3+ Views Bilateral,73630,CPT,,,614.02,614.02,,
Forearm 2 Views Bilateral,73090,CPT,,,576.7,576.7,,
Gallbladder W/ Oral Contrast,74290,CPT,,,614.69,614.69,,
Hip 1 View Unilateral Rt,73501,CPT,,,481.62,481.62,,
Hand 2 Views Bilateral,73120,CPT,,,572.61,572.61,,
Hand 3+ Views Bilateral,73130,CPT,,,605.8,605.8,,
Humerus 2+ Views Bilateral,73060,CPT,,,574.67,574.67,,
Knee 1-2 Views Bilateral,73560,CPT,,,531.83,531.83,,
Knee 3 Views Bilateral,73562,CPT,,,613.97,613.97,,
Knee 4+ Views Bilateral,73564,CPT,,,800.63,800.63,,
Lumbosacral Sp 2-3 Views,72100,CPT,,,696.9,696.9,,
Lumbosacral Sp 4+ Views,72110,CPT,,,1009.2,1009.2,,
Lumbar Sp Comp Min 6 View,72114,CPT,,,1108.53,1108.53,,
Mandible 4+ Views,70110,CPT,,,787.68,787.68,,
Mandible Partial<4 Views,70100,CPT,,,549.24,549.24,,
Myleogram Lumbar,72265,CPT,,,2853.35,2853.35,,
Myelogram Thoracic,72255,CPT,,,2663.5,2663.5,,
Myelogram Cervical,72240,CPT,,,2494.01,2494.01,,
Nasal Bones 3+ Views,70160,CPT,,,608.26,608.26,,
Neck Soft Tissue,70360,CPT,,,538.49,538.49,,
Ivp Infusion W/ Tomograms,74415,CPT,,,1503.58,1503.58,,
Orbits Comp 4+ Views,70200,CPT,,,720.89,720.89,,
Calcaneus 2+ Views Bilateral,73650,CPT,,,479.49,479.49,,
Pelvis 1-2 Views,72170,CPT,,,550.68,550.68,,
Pelvis 3+ Views,72190,CPT,,,720.59,720.59,,
Ivp Retrograde,74420,CPT,,,1926.96,1926.96,,
Ribs Bilateral 3 Views,71110,CPT,,,897.84,897.84,,
Ribs Bilateral With Pa Chest,71111,CPT,,,1107.44,1107.44,,
Sacroiliac Joints < 3 Views,72200,CPT,,,478.95,478.95,,
Sacrum & Coccyx Min 2+ Views,72220,CPT,,,569.06,569.06,,
Scapula Bilateral,73010,CPT,,,594.42,594.42,,
Sacroiliac Joints 3+ Views,72202,CPT,,,628.44,628.44,,
Shoulder 2+ Views Bilateral,73030,CPT,,,629.56,629.56,,
Sinuses < 3 Views,70210,CPT,,,479.44,479.44,,
Sinus Comp Min 3 Views,70220,CPT,,,791.42,791.42,,
Skeletal Survey Complete,77075,CPT,,,1640.27,1640.27,,
Skull 4+ Views,70260,CPT,,,1039.46,1039.46,,
Skull < 4 Views,70250,CPT,,,665.2,665.2,,
Small Bowel,74250,CPT,,,1264.7,1264.7,,
Upper Gi W/ Small Bowel,74240,CPT,,,1434.77,1434.77,,
Sternoclavicular 3+ Views,71130,CPT,,,474.44,474.44,,
Sternum Min 2 View,71120,CPT,,,555.84,555.84,,
Thoracic Sp 2 Views,72070,CPT,,,659.76,659.76,,
Tmj Bilateral,70330,CPT,,,799.28,799.28,,
Tibia/Fibula 2 Views Bilateral,73590,CPT,,,605.04,605.04,,
Toe(S) 2+ Views Bilateral,73660,CPT,,,504.68,504.68,,
Tomograms,76100,CPT,,,1354.5,1354.5,,
Upper Gi Stomach W/O Kub,74240,CPT,,,1434.77,1434.77,,
Uretha Bladder Voiding Cysto,74455,CPT,,,1524.75,1524.75,,
Ivp Intravenous W/Wo Kub,74400,CPT,,,1677.18,1677.18,,
Venogram Ext Bilateral,75822,CPT,,,3813.5,3813.5,,
Wrist 2 Views Bilateral,73100,CPT,,,539.76,539.76,,
Wrist 3+ Views Bilateral,73110,CPT,,,609.43,609.43,,
Small Bowel Via Enteroclysis,74251,CPT,,,3219.61,3219.61,,
Upper Gi W/Air Wo Kub,74246,CPT,,,1564.26,1564.26,,
Arthrogram Shoulder Bilateral,73040,CPT,,,1679.95,1679.95,,
Hysterosalpingography,74740,CPT,,,1444.57,1444.57,,
Fluoro Guide For Percut Drain,75989,CPT,,,2280.43,2280.43,,
Angio Spinal Selective,75705,CPT,,,9947.07,9947.07,,
Ekg Tracing Only (Rad),93005,CPT,,,457.41,457.41,,
Angio Extremity Bilateral,75716,CPT,,,7547.65,7547.65,,
Angio Pelvic Selective,75736,CPT,,,8213.29,8213.29,,
Angio Pulmonary Select Bil,75743,CPT,,,7776.85,7776.85,,
Angio Renal Select Bil,36252,CPT,,,11798.4,11798.4,,
Angio Renal Unilateral Lt,75722,CPT,,,10560.01,10560.01,,
Angio Visceral Select,75726,CPT,,,10021.54,10021.54,,
Aortogram Abd&Bil Femoral Ext,75630,CPT,,,8496.61,8496.61,,
Aortogram Thoracic W/O Serial,75600,CPT,,,5783.85,5783.85,,
Aortogram Thoracic W/Serial,75605,CPT,,,9434.75,9434.75,,
Ercp (Endo Cath Bil Duct),74328,CPT,,,1681.91,1681.91,,
Perc Tube/Drain Cath Change,75984,CPT,,,1475.78,1475.78,,
Ivp Antegrade,74425,CPT,,,1717.6,1717.6,,
Venogram Inferior Caval,75825,CPT,,,6912.17,6912.17,,
Abd Flat & Upright &1V Chest,74022,CPT,,,821.27,821.27,,
Discography Lumbar,72295,CPT,,,3783.17,3783.17,,
Pharynx W/Fluoro,70370,CPT,,,753.29,753.29,,
Urethra/Bladder Retrograde,74450,CPT,,,1359.88,1359.88,,
Breast Surgical Specimen,76098,CPT,,,1075.81,1075.81,,
Lumbar Spine Bend Only 2-3 Vws,72120,CPT,,,775.39,775.39,,
Spine-Single View-Specify Levl,72020,CPT,,,541.1,541.1,,
Chest Min 4 Views,71048,CPT,,,958.78,958.78,,
Fluoro Exam Gastro/Colon Tube,49465,CPT,,,1248.57,1248.57,,
Paracentesis W Image Guidance,49083,CPT,,,3017.6,3017.6,,
Nasal/Orogastric W/Tube Plcmt,43752,CPT,,,1264.29,1264.29,,
Enteroclysis Tube Placement,74355,CPT,,,783.0,783.0,,
Flouro Needle Guide Spine,77003,CPT,,,1209.38,1209.38,,
Spine-Entire 1 View,72081,CPT,,,520.58,520.58,,
Spine-Entire 2 Or 3 Views,72082,CPT,,,882.13,882.13,,
Spine-Entire 4 Or 5 Views,72083,CPT,,,1379.04,1379.04,,
Spine-Entire Min 6 Views,72084,CPT,,,1338.19,1338.19,,
Cervical Sp 4 Or 5 Views,72050,CPT,,,965.93,965.93,,
Cervical Sp 6 Or More Views,72052,CPT,,,1070.05,1070.05,,
Thoracolumbar Min 2 Views,72080,CPT,,,756.74,756.74,,
Hip 2-3 Views Unilateral Rt,73502,CPT,,,550.38,550.38,,
Hip 2-3 Views Unilateral Lt,73502,CPT,,,550.38,550.38,,
Hip 4+ Views Unilateral Rt,73503,CPT,,,929.58,929.58,,
Hip 4+ Views Unilateral Lt,73503,CPT,,,929.58,929.58,,
Hips 2 Views Bilateral,73521,CPT,,,756.75,756.75,,
Hips 3-4 Views Bilateral,73522,CPT,,,966.35,966.35,,
Hips Min 5 Views Bilateral,73523,CPT,,,1286.46,1286.46,,
Femur 1 View Bilateral,73551,CPT,,,481.09,481.09,,
Femur 1 View Rt,73551,CPT,,,481.09,481.09,,
Femur 1 View Lt,73551,CPT,,,481.09,481.09,,
Tmj Unilateral Lt,70328,CPT,,,409.03,409.03,,
Tmj Unilateral Rt,70328,CPT,,,409.03,409.03,,
Hip 1 View Unilateral Lt,73501,CPT,,,481.62,481.62,,
Cholangiogram Intraop Addl Set,74301,CPT,,,753.0,753.0,,
Ivp Infusion,74410,CPT,,,1876.89,1876.89,,
Dexa Bone Density Hip/Pelv/Sp,77080,CPT,,,699.44,699.44,,
Dexa Bone Density Wrist/Heel,77081,CPT,,,495.81,495.81,,
Venogram Superior Caval,75827,CPT,,,4777.18,4777.18,,
Ankle 2 Views Rt,73600,CPT,,,537.73,537.73,,
Ankle 2 Views Lt,73600,CPT,,,537.73,537.73,,
Ankle 3+ Views Rt,73610,CPT,,,625.19,625.19,,
Ankle 3+ Views Lt,73610,CPT,,,625.19,625.19,,
Arthrogram Shoulder Rt,73040,CPT,,,1679.95,1679.95,,
Arthrogram Shoulder Lt,73040,CPT,,,1679.95,1679.95,,
Breast Ductogram 1 Duct Rt,77053,CPT,,,1000.9,1000.9,,
Breast Ductogram 1 Duct Lt,77053,CPT,,,1000.9,1000.9,,
Calcaneus 2+ Views Rt,73650,CPT,,,479.49,479.49,,
Calcaneus 2+ Views Lt,73650,CPT,,,479.49,479.49,,
Clavicle Rt,73000,CPT,,,598.21,598.21,,
Clavicle Lt,73000,CPT,,,598.21,598.21,,
Elbow 3+ Views Rt,73080,CPT,,,671.94,671.94,,
Elbow 3+ Views Lt,73080,CPT,,,671.94,671.94,,
Elbow 2 Views Rt,73070,CPT,,,521.68,521.68,,
Elbow 2 Views Lt,73070,CPT,,,521.68,521.68,,
Angio Extremity Rt,75710,CPT,,,7057.4,7057.4,,
Angio Extremity Lt,75710,CPT,,,7057.4,7057.4,,
Venogram Ext Unil Rt,75820,CPT,,,2776.26,2776.26,,
Venogram Ext Unil Lt,75820,CPT,,,2776.26,2776.26,,
Femur 2+ Views Rt,73552,CPT,,,565.44,565.44,,
Femur 2+ Views Lt,73552,CPT,,,565.44,565.44,,
Finger(S) 2+ Views Lt,73140,CPT,,,479.34,479.34,,
Finger(S) 2+ Views Rt,73140,CPT,,,479.34,479.34,,
Foot 2 Views Rt,73620,CPT,,,517.94,517.94,,
Foot 2 Views Lt,73620,CPT,,,517.94,517.94,,
Foot 3+ Views Rt,73630,CPT,,,614.02,614.02,,
Foot 3+ Views Lt,73630,CPT,,,614.02,614.02,,
Forearm 2 Views Rt,73090,CPT,,,576.7,576.7,,
Forearm 2 Views Lt,73090,CPT,,,576.7,576.7,,
Hand 3+ Views Rt,73130,CPT,,,605.8,605.8,,
Hand 3+ Views Lt,73130,CPT,,,605.8,605.8,,
Hand 2 Views Rt,73120,CPT,,,572.61,572.61,,
Hand 2 Views Lt,73120,CPT,,,572.61,572.61,,
Humerus 2+ Views Rt,73060,CPT,,,574.67,574.67,,
Humerus 2+ Views Lt,73060,CPT,,,574.67,574.67,,
Knee 1-2 Views Rt,73560,CPT,,,531.83,531.83,,
Knee 1-2 Views Lt,73560,CPT,,,531.83,531.83,,
Knee 4+ Views Rt,73564,CPT,,,800.63,800.63,,
Knee 4+ Views Lt,73564,CPT,,,800.63,800.63,,
Knee 3 Views Rt,73562,CPT,,,613.97,613.97,,
Knee 3 Views Lt,73562,CPT,,,613.97,613.97,,
Ribs Unilateral 2 Views Rt,71100,CPT,,,591.63,591.63,,
Ribs Unilateral 2 Views Lt,71100,CPT,,,591.63,591.63,,
