Kindred Hospital Tarrant County - Arlington,Pic Line Insertion,36569,CPT,Unnamed: 4,Unnamed: 5,2909.0,Unnamed: 7,2909.0.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,True,2025-04-21 07:48:50.948926,2025-04-21 07:48:50.948933,hospital_name,is_active,created_at,updated_at
Kindred Hospital Tarrant County - Arlington,Knee 4+ Views Bilateral,73564,CPT,,,800.63,,800.63,,,,True,2025-04-21 07:48:52.072727,2025-04-21 07:48:52.072733,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Lumbosacral Sp 2-3 Views,72100,CPT,,,696.9,,696.9,,,,True,2025-04-21 07:48:52.073072,2025-04-21 07:48:52.073075,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Lumbosacral Sp 4+ Views,72110,CPT,,,1009.2,,1009.2,,,,True,2025-04-21 07:48:52.073618,2025-04-21 07:48:52.073621,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Lumbar Sp Comp Min 6 View,72114,CPT,,,1108.53,,1108.53,,,,True,2025-04-21 07:48:52.074046,2025-04-21 07:48:52.074050,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mandible 4+ Views,70110,CPT,,,787.68,,787.68,,,,True,2025-04-21 07:48:52.074363,2025-04-21 07:48:52.074364,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mandible Partial<4 Views,70100,CPT,,,549.24,,549.24,,,,True,2025-04-21 07:48:52.074552,2025-04-21 07:48:52.074553,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myleogram Lumbar,72265,CPT,,,2853.35,,2853.35,,,,True,2025-04-21 07:48:52.074670,2025-04-21 07:48:52.074671,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myelogram Thoracic,72255,CPT,,,2663.5,,2663.5,,,,True,2025-04-21 07:48:52.074763,2025-04-21 07:48:52.074764,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myelogram Cervical,72240,CPT,,,2494.01,,2494.01,,,,True,2025-04-21 07:48:52.074868,2025-04-21 07:48:52.074869,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Nasal Bones 3+ Views,70160,CPT,,,608.26,,608.26,,,,True,2025-04-21 07:48:52.075066,2025-04-21 07:48:52.075068,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Neck Soft Tissue,70360,CPT,,,538.49,,538.49,,,,True,2025-04-21 07:48:52.075367,2025-04-21 07:48:52.075368,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ivp Infusion W/ Tomograms,74415,CPT,,,1503.58,,1503.58,,,,True,2025-04-21 07:48:52.075693,2025-04-21 07:48:52.075695,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Orbits Comp 4+ Views,70200,CPT,,,720.89,,720.89,,,,True,2025-04-21 07:48:52.075962,2025-04-21 07:48:52.075964,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Calcaneus 2+ Views Bilateral,73650,CPT,,,479.49,,479.49,,,,True,2025-04-21 07:48:52.076196,2025-04-21 07:48:52.076199,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pelvis 1-2 Views,72170,CPT,,,550.68,,550.68,,,,True,2025-04-21 07:48:52.076417,2025-04-21 07:48:52.076419,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pelvis 3+ Views,72190,CPT,,,720.59,,720.59,,,,True,2025-04-21 07:48:52.076726,2025-04-21 07:48:52.076729,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ivp Retrograde,74420,CPT,,,1926.96,,1926.96,,,,True,2025-04-21 07:48:52.077046,2025-04-21 07:48:52.077049,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ribs Bilateral 3 Views,71110,CPT,,,897.84,,897.84,,,,True,2025-04-21 07:48:52.077312,2025-04-21 07:48:52.077315,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ribs Bilateral With Pa Chest,71111,CPT,,,1107.44,,1107.44,,,,True,2025-04-21 07:48:52.077605,2025-04-21 07:48:52.077607,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sacroiliac Joints < 3 Views,72200,CPT,,,478.95,,478.95,,,,True,2025-04-21 07:48:52.077903,2025-04-21 07:48:52.077906,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sacrum & Coccyx Min 2+ Views,72220,CPT,,,569.06,,569.06,,,,True,2025-04-21 07:48:52.078253,2025-04-21 07:48:52.078256,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Scapula Bilateral,73010,CPT,,,594.42,,594.42,,,,True,2025-04-21 07:48:52.078570,2025-04-21 07:48:52.078577,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sacroiliac Joints 3+ Views,72202,CPT,,,628.44,,628.44,,,,True,2025-04-21 07:48:52.078998,2025-04-21 07:48:52.079001,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Shoulder 2+ Views Bilateral,73030,CPT,,,629.56,,629.56,,,,True,2025-04-21 07:48:52.079276,2025-04-21 07:48:52.079280,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sinuses < 3 Views,70210,CPT,,,479.44,,479.44,,,,True,2025-04-21 07:48:52.079666,2025-04-21 07:48:52.079669,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sinus Comp Min 3 Views,70220,CPT,,,791.42,,791.42,,,,True,2025-04-21 07:48:52.079937,2025-04-21 07:48:52.079940,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Skeletal Survey Complete,77075,CPT,,,1640.27,,1640.27,,,,True,2025-04-21 07:48:52.080158,2025-04-21 07:48:52.080163,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Skull 4+ Views,70260,CPT,,,1039.46,,1039.46,,,,True,2025-04-21 07:48:52.080363,2025-04-21 07:48:52.080365,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Skull < 4 Views,70250,CPT,,,665.2,,665.2,,,,True,2025-04-21 07:48:52.080575,2025-04-21 07:48:52.080578,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Small Bowel,74250,CPT,,,1264.7,,1264.7,,,,True,2025-04-21 07:48:52.080977,2025-04-21 07:48:52.080978,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Upper Gi W/ Small Bowel,74240,CPT,,,1434.77,,1434.77,,,,True,2025-04-21 07:48:52.081124,2025-04-21 07:48:52.081125,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sternoclavicular 3+ Views,71130,CPT,,,474.44,,474.44,,,,True,2025-04-21 07:48:52.081282,2025-04-21 07:48:52.081283,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sternum Min 2 View,71120,CPT,,,555.84,,555.84,,,,True,2025-04-21 07:48:52.081434,2025-04-21 07:48:52.081435,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Thoracic Sp 2 Views,72070,CPT,,,659.76,,659.76,,,,True,2025-04-21 07:48:52.081607,2025-04-21 07:48:52.081608,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tmj Bilateral,70330,CPT,,,799.28,,799.28,,,,True,2025-04-21 07:48:52.081733,2025-04-21 07:48:52.081734,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tibia/Fibula 2 Views Bilateral,73590,CPT,,,605.04,,605.04,,,,True,2025-04-21 07:48:52.082071,2025-04-21 07:48:52.082073,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Toe(S) 2+ Views Bilateral,73660,CPT,,,504.68,,504.68,,,,True,2025-04-21 07:48:52.082203,2025-04-21 07:48:52.082204,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tomograms,76100,CPT,,,1354.5,,1354.5,,,,True,2025-04-21 07:48:52.082353,2025-04-21 07:48:52.082354,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Upper Gi Stomach W/O Kub,74240,CPT,,,1434.77,,1434.77,,,,True,2025-04-21 07:48:52.082597,2025-04-21 07:48:52.082606,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Uretha Bladder Voiding Cysto,74455,CPT,,,1524.75,,1524.75,,,,True,2025-04-21 07:48:52.083067,2025-04-21 07:48:52.083068,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ivp Intravenous W/Wo Kub,74400,CPT,,,1677.18,,1677.18,,,,True,2025-04-21 07:48:52.083293,2025-04-21 07:48:52.083297,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Venogram Ext Bilateral,75822,CPT,,,3813.5,,3813.5,,,,True,2025-04-21 07:48:52.083699,2025-04-21 07:48:52.083702,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Wrist 2 Views Bilateral,73100,CPT,,,539.76,,539.76,,,,True,2025-04-21 07:48:52.083997,2025-04-21 07:48:52.083998,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Wrist 3+ Views Bilateral,73110,CPT,,,609.43,,609.43,,,,True,2025-04-21 07:48:52.084196,2025-04-21 07:48:52.084197,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Small Bowel Via Enteroclysis,74251,CPT,,,3219.61,,3219.61,,,,True,2025-04-21 07:48:52.084532,2025-04-21 07:48:52.084537,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Upper Gi W/Air Wo Kub,74246,CPT,,,1564.26,,1564.26,,,,True,2025-04-21 07:48:52.084829,2025-04-21 07:48:52.084833,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Arthrogram Shoulder Bilateral,73040,CPT,,,1679.95,,1679.95,,,,True,2025-04-21 07:48:52.085376,2025-04-21 07:48:52.085380,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hysterosalpingography,74740,CPT,,,1444.57,,1444.57,,,,True,2025-04-21 07:48:52.085692,2025-04-21 07:48:52.085696,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fluoro Guide For Percut Drain,75989,CPT,,,2280.43,,2280.43,,,,True,2025-04-21 07:48:52.086026,2025-04-21 07:48:52.086029,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Spinal Selective,75705,CPT,,,9947.07,,9947.07,,,,True,2025-04-21 07:48:52.086357,2025-04-21 07:48:52.086362,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ekg Tracing Only (Rad),93005,CPT,,,457.41,,457.41,,,,True,2025-04-21 07:48:52.086857,2025-04-21 07:48:52.086866,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Extremity Bilateral,75716,CPT,,,7547.65,,7547.65,,,,True,2025-04-21 07:48:52.087155,2025-04-21 07:48:52.087157,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Pelvic Selective,75736,CPT,,,8213.29,,8213.29,,,,True,2025-04-21 07:48:52.087461,2025-04-21 07:48:52.087465,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Pulmonary Select Bil,75743,CPT,,,7776.85,,7776.85,,,,True,2025-04-21 07:48:52.087634,2025-04-21 07:48:52.087635,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Renal Select Bil,36252,CPT,,,11798.4,,11798.4,,,,True,2025-04-21 07:48:52.087920,2025-04-21 07:48:52.087925,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Renal Unilateral Lt,75722,CPT,,,10560.01,,10560.01,,,,True,2025-04-21 07:48:52.088308,2025-04-21 07:48:52.088311,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Angio Visceral Select,75726,CPT,,,10021.54,,10021.54,,,,True,2025-04-21 07:48:52.088608,2025-04-21 07:48:52.088616,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aortogram Abd&Bil Femoral Ext,75630,CPT,,,8496.61,,8496.61,,,,True,2025-04-21 07:48:52.088911,2025-04-21 07:48:52.088914,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aortogram Thoracic W/O Serial,75600,CPT,,,5783.85,,5783.85,,,,True,2025-04-21 07:48:52.089126,2025-04-21 07:48:52.089129,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aortogram Thoracic W/Serial,75605,CPT,,,9434.75,,9434.75,,,,True,2025-04-21 07:48:52.089411,2025-04-21 07:48:52.089416,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ercp (Endo Cath Bil Duct),74328,CPT,,,1681.91,,1681.91,,,,True,2025-04-21 07:48:52.090128,2025-04-21 07:48:52.090130,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Perc Tube/Drain Cath Change,75984,CPT,,,1475.78,,1475.78,,,,True,2025-04-21 07:48:52.090291,2025-04-21 07:48:52.090293,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ivp Antegrade,74425,CPT,,,1717.6,,1717.6,,,,True,2025-04-21 07:48:52.090419,2025-04-21 07:48:52.090420,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Venogram Inferior Caval,75825,CPT,,,6912.17,,6912.17,,,,True,2025-04-21 07:48:52.090561,2025-04-21 07:48:52.090562,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Abd Flat & Upright &1V Chest,74022,CPT,,,821.27,,821.27,,,,True,2025-04-21 07:48:52.090796,2025-04-21 07:48:52.090800,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Discography Lumbar,72295,CPT,,,3783.17,,3783.17,,,,True,2025-04-21 07:48:52.091108,2025-04-21 07:48:52.091109,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pharynx W/Fluoro,70370,CPT,,,753.29,,753.29,,,,True,2025-04-21 07:48:52.091492,2025-04-21 07:48:52.091493,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Urethra/Bladder Retrograde,74450,CPT,,,1359.88,,1359.88,,,,True,2025-04-21 07:48:52.091667,2025-04-21 07:48:52.091672,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Breast Surgical Specimen,76098,CPT,,,1075.81,,1075.81,,,,True,2025-04-21 07:48:52.091927,2025-04-21 07:48:52.091929,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Lumbar Spine Bend Only 2-3 Vws,72120,CPT,,,775.39,,775.39,,,,True,2025-04-21 07:48:52.092184,2025-04-21 07:48:52.092188,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Spine-Single View-Specify Levl,72020,CPT,,,541.1,,541.1,,,,True,2025-04-21 07:48:52.092545,2025-04-21 07:48:52.092549,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chest Min 4 Views,71048,CPT,,,958.78,,958.78,,,,True,2025-04-21 07:48:52.092892,2025-04-21 07:48:52.092895,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fluoro Exam Gastro/Colon Tube,49465,CPT,,,1248.57,,1248.57,,,,True,2025-04-21 07:48:52.093127,2025-04-21 07:48:52.093130,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Paracentesis W Image Guidance,49083,CPT,,,3017.6,,3017.6,,,,True,2025-04-21 07:48:52.093425,2025-04-21 07:48:52.093427,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Nasal/Orogastric W/Tube Plcmt,43752,CPT,,,1264.29,,1264.29,,,,True,2025-04-21 07:48:52.093685,2025-04-21 07:48:52.093687,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Enteroclysis Tube Placement,74355,CPT,,,783.0,,783.0,,,,True,2025-04-21 07:48:52.093908,2025-04-21 07:48:52.093911,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Flouro Needle Guide Spine,77003,CPT,,,1209.38,,1209.38,,,,True,2025-04-21 07:48:52.094232,2025-04-21 07:48:52.094234,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Spine-Entire 1 View,72081,CPT,,,520.58,,520.58,,,,True,2025-04-21 07:48:52.094453,2025-04-21 07:48:52.094457,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Spine-Entire 2 Or 3 Views,72082,CPT,,,882.13,,882.13,,,,True,2025-04-21 07:48:52.094798,2025-04-21 07:48:52.094802,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Spine-Entire 4 Or 5 Views,72083,CPT,,,1379.04,,1379.04,,,,True,2025-04-21 07:48:52.095238,2025-04-21 07:48:52.095243,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Spine-Entire Min 6 Views,72084,CPT,,,1338.19,,1338.19,,,,True,2025-04-21 07:48:52.095661,2025-04-21 07:48:52.095668,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cervical Sp 4 Or 5 Views,72050,CPT,,,965.93,,965.93,,,,True,2025-04-21 07:48:52.096142,2025-04-21 07:48:52.096147,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cervical Sp 6 Or More Views,72052,CPT,,,1070.05,,1070.05,,,,True,2025-04-21 07:48:52.096538,2025-04-21 07:48:52.096543,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Thoracolumbar Min 2 Views,72080,CPT,,,756.74,,756.74,,,,True,2025-04-21 07:48:52.097036,2025-04-21 07:48:52.097039,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hip 2-3 Views Unilateral Rt,73502,CPT,,,550.38,,550.38,,,,True,2025-04-21 07:48:52.097304,2025-04-21 07:48:52.097306,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hip 2-3 Views Unilateral Lt,73502,CPT,,,550.38,,550.38,,,,True,2025-04-21 07:48:52.097606,2025-04-21 07:48:52.097607,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hip 4+ Views Unilateral Rt,73503,CPT,,,929.58,,929.58,,,,True,2025-04-21 07:48:52.097922,2025-04-21 07:48:52.097925,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hip 4+ Views Unilateral Lt,73503,CPT,,,929.58,,929.58,,,,True,2025-04-21 07:48:52.098081,2025-04-21 07:48:52.098082,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hips 2 Views Bilateral,73521,CPT,,,756.75,,756.75,,,,True,2025-04-21 07:48:52.098216,2025-04-21 07:48:52.098217,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hips 3-4 Views Bilateral,73522,CPT,,,966.35,,966.35,,,,True,2025-04-21 07:48:52.098415,2025-04-21 07:48:52.098417,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hips Min 5 Views Bilateral,73523,CPT,,,1286.46,,1286.46,,,,True,2025-04-21 07:48:52.098623,2025-04-21 07:48:52.098625,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Femur 1 View Bilateral,73551,CPT,,,481.09,,481.09,,,,True,2025-04-21 07:48:52.098769,2025-04-21 07:48:52.098771,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Femur 1 View Rt,73551,CPT,,,481.09,,481.09,,,,True,2025-04-21 07:48:52.098881,2025-04-21 07:48:52.098882,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Femur 1 View Lt,73551,CPT,,,481.09,,481.09,,,,True,2025-04-21 07:48:52.099040,2025-04-21 07:48:52.099042,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tmj Unilateral Lt,70328,CPT,,,409.03,,409.03,,,,True,2025-04-21 07:48:52.099324,2025-04-21 07:48:52.099326,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tmj Unilateral Rt,70328,CPT,,,409.03,,409.03,,,,True,2025-04-21 07:48:52.099466,2025-04-21 07:48:52.099469,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hip 1 View Unilateral Lt,73501,CPT,,,481.62,,481.62,,,,True,2025-04-21 07:48:52.099749,2025-04-21 07:48:52.099751,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cholangiogram Intraop Addl Set,74301,CPT,,,753.0,,753.0,,,,True,2025-04-21 07:48:52.099907,2025-04-21 07:48:52.099908,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ivp Infusion,74410,CPT,,,1876.89,,1876.89,,,,True,2025-04-21 07:48:52.100136,2025-04-21 07:48:52.100140,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Dexa Bone Density Hip/Pelv/Sp,77080,CPT,,,699.44,,699.44,,,,True,2025-04-21 07:48:52.100613,2025-04-21 07:48:52.100619,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Dexa Bone Density Wrist/Heel,77081,CPT,,,495.81,,495.81,,,,True,2025-04-21 07:48:52.100774,2025-04-21 07:48:52.100776,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Venogram Superior Caval,75827,CPT,,,4777.18,,4777.18,,,,True,2025-04-21 07:48:52.100883,2025-04-21 07:48:52.100884,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ankle 2 Views Rt,73600,CPT,,,537.73,,537.73,,,,True,2025-04-21 07:48:52.101053,2025-04-21 07:48:52.101054,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ankle 2 Views Lt,73600,CPT,,,537.73,,537.73,,,,True,2025-04-21 07:48:52.101582,2025-04-21 07:48:52.101585,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ankle 3+ Views Rt,73610,CPT,,,625.19,,625.19,,,,True,2025-04-21 07:48:52.101897,2025-04-21 07:48:52.101901,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ankle 3+ Views Lt,73610,CPT,,,625.19,,625.19,,,,True,2025-04-21 07:48:52.102438,2025-04-21 07:48:52.102441,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
